"","salario","vacaciones","salario_por_hora","impuestos","sexo","mercado","categoria","distancia","vacaciones_num"
"2412",37705.12,"23",18.077797260274,515.24,"HOMBRE","MUNDIAL","MANDO_MEDIO",63,22
"2413",37046.47,"23",17.7620061643836,871.67,"HOMBRE","MUNDIAL","MANDO_MEDIO",5,22
"2414",69355.87,"22",35.9489885227693,1454.04,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",72,21
"2415",31587.92,"22",16.3728574601999,500.14,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",19,21
"2416",19759.31,"22",10.2417748981859,214.05,"MUJER","LOCAL O REGIONAL","TECNICO",20,21
"2417",96803.12,"23",50.1756268048871,599.42,"MUJER","NACIONAL","MANDO_MEDIO",51,22
"2418",49297.78,"23",25.5523480192521,748.15,"HOMBRE","NACIONAL","MANDO_MEDIO",25,22
"2419",44683.47,"23",23.1606286560533,733.95,"HOMBRE","NACIONAL","MANDO_MEDIO",28,22
"2420",8810.45,"22",4.56669011477231,42.27,"MUJER","NACIONAL","TECNICO",47,21
"2421",8829.87,"22",4.57675601629026,386.47,"MUJER","NACIONAL","TECNICO",45,21
"2422",18377.23,"25",8.81100068493151,164.8,"HOMBRE","NACIONAL","TECNICO",73,24
"2423",21353.16,"30",10.5003245521602,231.33,"MUJER","LOCAL O REGIONAL","TECNICO",57,29
"2424",25558.78,"21",12.2542095890411,455.87,"HOMBRE","NACIONAL","TECNICO",33,20
"2425",36808.09,"25",17.6477143835616,515.38,"HOMBRE","NACIONAL","MANDO_MEDIO",49,24
"2426",37301.58,"25",17.8843191780822,465.94,"HOMBRE","NACIONAL","MANDO_MEDIO",27,24
"2427",32974.28,"22",17.0914446501296,388.49,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",25,21
"2428",32053.11,"22",16.6139777860052,396.7,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",19,21
"2429",23728.96,"22",12.2993498704184,276.39,"MUJER","LOCAL O REGIONAL","TECNICO",56,21
"2430",27166.14,"22",14.0809315068493,322.48,"MUJER","LOCAL O REGIONAL","TECNICO",31,21
"2431",19487.5,"22",10.1008885597927,195,"HOMBRE","LOCAL O REGIONAL","TECNICO",68,21
"2432",27543.41,"22",15.5361700241741,349.82,"MUJER","LOCAL O REGIONAL","TECNICO",18,21
"2433",30131.85,"22",15.6181377267679,398.61,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",62,21
"2434",28484.07,"22",14.7640496112551,361.13,"HOMBRE","LOCAL O REGIONAL","TECNICO",67,21
"2435",17646.64,"22",8.46071780821918,64.57,"HOMBRE","MUNDIAL","TECNICO",75,21
"2436",16911.36,"23",8.10818630136986,119.79,"HOMBRE","NACIONAL","TECNICO",26,22
"2437",27843.35,"24",15.2566301369863,385.34,"MUJER","NACIONAL","TECNICO",80,23
"2438",22012.76,"18",12.0617863013699,244.3,"HOMBRE","NACIONAL","TECNICO",32,17
"2439",24571,"22",11.7806164383562,221.94,"HOMBRE","NACIONAL","TECNICO",2,21
"2440",41954.49,"30",20.1151664383562,491.28,"MUJER","NACIONAL","MANDO_MEDIO",6,29
"2441",33780.26,"22",17.5092054794521,432.87,"MUJER","NACIONAL","MANDO_MEDIO",29,21
"2442",24464.09,"22",11.7293582191781,263.86,"HOMBRE","LOCAL O REGIONAL","TECNICO",38,21
"2443",47042.75,"25",28.1934289383562,871.92,"MUJER","NACIONAL","MANDO_MEDIO",5,24
"2444",17068.43,"21",8.18349383561644,0,"HOMBRE","NACIONAL","TECNICO",29,20
"2445",13427.32,"30",6.43775616438356,106.71,"HOMBRE","LOCAL O REGIONAL","TECNICO",25,29
"2446",23666.64,"23",11.3470191780822,388.57,"HOMBRE","NACIONAL","TECNICO",69,22
"2447",30000,"23",14.3835616438356,360.21,"HOMBRE","NACIONAL","MANDO_MEDIO",29,22
"2448",1913.9,"23",1.46819726027397,10.83,"MUJER","NACIONAL","TECNICO",15,22
"2449",66556.08,"24",36.4690849315068,1370.04,"MUJER","NACIONAL","MANDO_MEDIO",67,23
"2450",30804.94,"24",16.8794191780822,290.28,"HOMBRE","NACIONAL","MANDO_MEDIO",53,23
"2451",17410.57,"26",8.34753356164384,176.36,"HOMBRE","LOCAL O REGIONAL","TECNICO",56,25
"2452",16262.01,"24",8.9106904109589,325.3,"MUJER","MUNDIAL","TECNICO",37,23
"2453",12417.53,"30",5.9536102739726,37.37,"MUJER","NACIONAL","TECNICO",50,29
"2454",2700.16,"7",1.29459726027397,25.25,"HOMBRE","NACIONAL","TECNICO",76,6
"2455",17792.82,"20",8.53080410958904,399.67,"HOMBRE","NACIONAL","TECNICO",53,19
"2456",28339.48,"20",13.5874219178082,415.03,"HOMBRE","NACIONAL","TECNICO",26,19
"2457",32511,"23",15.5874657534247,457.54,"MUJER","NACIONAL","MANDO_MEDIO",79,22
"2458",149058.81,"25",81.6760602739726,4021.96,"HOMBRE","NACIONAL","DIRECTIVO",74,24
"2459",11416.61,"22",10.9474342465753,0,"MUJER","NACIONAL","TECNICO",5,21
"2460",26146.5,"22",12.5359931506849,281.2,"HOMBRE","NACIONAL","TECNICO",37,21
"2461",22246.25,"22",14.2213470319635,290,"MUJER","NACIONAL","TECNICO",58,21
"2462",22662.52,"22",10.8655917808219,306.67,"HOMBRE","NACIONAL","TECNICO",7,21
"2463",16357.81,"22",7.84278561643836,204.87,"HOMBRE","NACIONAL","TECNICO",7,21
"2464",15485.84,"22",7.42471780821918,181.7,"HOMBRE","NACIONAL","TECNICO",66,21
"2465",9695.19,"22",4.64837876712329,115.51,"HOMBRE","NACIONAL","TECNICO",40,21
"2466",23642.37,"22",11.3353828767123,208.08,"HOMBRE","UNIÓN EUROPEA","TECNICO",20,21
"2467",19878.1,"22",9.53059589041096,188.8,"HOMBRE","NACIONAL","TECNICO",67,21
"2468",29441.19,"22",14.1156390410959,358,"MUJER","NACIONAL","TECNICO",10,21
"2469",37940.91,"23",19.6657808219178,449.23,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",69,22
"2470",5168.28,"8",4.12990410958904,149.13,"HOMBRE","NACIONAL","TECNICO",47,7
"2471",26236.6,"23",12.5791917808219,476.81,"HOMBRE","LOCAL O REGIONAL","TECNICO",80,22
"2472",17279.02,"22",8.28446164383562,84.54,"MUJER","UNIÓN EUROPEA","TECNICO",24,21
"2473",28052.84,"23",13.1219432008019,306.5,"MUJER","NACIONAL","TECNICO",60,22
"2474",17799.44,"22",8.53397808219178,168.8,"MUJER","NACIONAL","TECNICO",80,21
"2475",11720.48,"22",6.24378691019787,0,"HOMBRE","NACIONAL","TECNICO",68,21
"2476",23798.72,"22",12.3355083302481,271.59,"HOMBRE","LOCAL O REGIONAL","TECNICO",12,21
"2477",22137.68,"22",11.474547204739,238.34,"MUJER","LOCAL O REGIONAL","TECNICO",31,21
"2478",20480.17,"22",10.6154157719363,212.83,"HOMBRE","LOCAL O REGIONAL","TECNICO",37,21
"2479",24946.53,"22",12.9304487226953,353.53,"MUJER","NACIONAL","TECNICO",55,21
"2480",14654.13,"22",7.02595273972603,82.22,"HOMBRE","NACIONAL","TECNICO",64,21
"2481",15520.42,"20",9.30162157534247,105.07,"MUJER","MUNDIAL","TECNICO",64,19
"2482",42909.34,"26",22.2410499814883,608.32,"MUJER","NACIONAL","MANDO_MEDIO",33,25
"2483",11661.8,"26",8.28336884830035,0,"MUJER","NACIONAL","TECNICO",54,25
"2484",16216,"26",8.40518326545724,146.08,"HOMBRE","NACIONAL","TECNICO",25,25
"2485",18576.69,"22",8.90663219178082,212.79,"MUJER","UNIÓN EUROPEA","TECNICO",8,21
"2486",20024.3,"22",9.60069178082192,193.17,"MUJER","UNIÓN EUROPEA","TECNICO",70,21
"2487",15860.29,"22",7.60424863013699,143.72,"HOMBRE","UNIÓN EUROPEA","TECNICO",69,21
"2488",16242.99,"22",10.3836465753425,142.31,"HOMBRE","UNIÓN EUROPEA","TECNICO",29,21
"2489",20282.94,"22",9.72469726027397,171.21,"MUJER","NACIONAL","TECNICO",79,21
"2490",5327,"22",2.55404109589041,25,"HOMBRE","NACIONAL","TECNICO",19,21
"2491",36042.89,"25",18.6819866716031,648.29,"MUJER","NACIONAL","MANDO_MEDIO",22,24
"2492",19128.7,"22",9.17129452054795,187.59,"HOMBRE","NACIONAL","TECNICO",37,21
"2493",13885.56,"23",6.6574602739726,98.51,"MUJER","MUNDIAL","TECNICO",20,22
"2494",37487.03,"25",17.9732335616438,543.34,"HOMBRE","NACIONAL","MANDO_MEDIO",28,24
"2495",38079.93,"21",20.8657150684932,566.67,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",34,20
"2496",14212.4,"21",7.78761643835616,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",69,20
"2497",21494.94,"21",11.7780493150685,111.71,"HOMBRE","LOCAL O REGIONAL","TECNICO",62,20
"2498",57562.54,"25",27.5984780821918,988.15,"MUJER","MUNDIAL","MANDO_MEDIO",56,24
"2499",50608.15,"25",24.2641815068493,847.93,"HOMBRE","MUNDIAL","MANDO_MEDIO",4,24
"2500",44136.09,"25",21.1611390410959,662.92,"MUJER","MUNDIAL","MANDO_MEDIO",50,24
"2501",71714.06,"25",39.2953753424658,1744.46,"HOMBRE","NACIONAL","MANDO_MEDIO",50,24
"2502",38059.08,"30",18.247504109589,382.15,"HOMBRE","NACIONAL","MANDO_MEDIO",30,29
"2503",31800.51,"30",15.2468198630137,321,"HOMBRE","NACIONAL","MANDO_MEDIO",40,29
"2504",22569.95,"23",10.8212089041096,252.93,"HOMBRE","NACIONAL","TECNICO",23,22
"2505",34708.28,"22",22.1879415525114,521.54,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",64,21
"2506",27355.54,"22",17.4875598173516,354.86,"MUJER","LOCAL O REGIONAL","TECNICO",50,21
"2507",31296.26,"25",15.0050561643836,394.5,"HOMBRE","NACIONAL","MANDO_MEDIO",15,24
"2508",67365.66,"28",32.298604109589,1423.88,"MUJER","NACIONAL","MANDO_MEDIO",9,27
"2509",69190.33,"22",35.8631847463902,1566.5,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",17,21
"2510",27333.87,"22",17.4737068493151,389.45,"MUJER","LOCAL O REGIONAL","TECNICO",28,21
"2511",37466.13,"22",23.9509506849315,619.06,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",47,21
"2512",48662.97,"22",25.2233091447612,848.76,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",69,21
"2513",16760.61,"22",8.68746908552388,162.83,"MUJER","LOCAL O REGIONAL","TECNICO",39,21
"2514",18928.66,"30",9.81122695298038,98.84,"HOMBRE","UNIÓN EUROPEA","TECNICO",44,29
"2515",20428.3,"26",9.7943904109589,374.08,"HOMBRE","MUNDIAL","TECNICO",47,25
"2516",6657.65,"22",3.19202397260274,29.95,"HOMBRE","NACIONAL","TECNICO",2,21
"2517",19964.6,"22",9.57206849315068,145.85,"HOMBRE","NACIONAL","TECNICO",74,21
"2518",10497.36,"28",7.18997260273973,22.7,"MUJER","NACIONAL","TECNICO",23,27
"2519",14053.02,"28",7.0923677000721,66.64,"HOMBRE","NACIONAL","TECNICO",5,27
"2520",42962.57,"26",20.5984924657534,495.42,"HOMBRE","NACIONAL","MANDO_MEDIO",66,25
"2521",45067.7,"22",22.74505407354,592.62,"HOMBRE","NACIONAL","MANDO_MEDIO",55,21
"2522",17231.39,"30",8.26162534246575,187.98,"HOMBRE","MUNDIAL","TECNICO",37,29
"2523",62997.38,"24",30.2042232876712,871.05,"MUJER","MUNDIAL","MANDO_MEDIO",44,23
"2524",47640.94,"27",28.5519332191781,1013.93,"HOMBRE","NACIONAL","MANDO_MEDIO",52,26
"2525",23175.71,"22",11.1116417808219,203.96,"HOMBRE","UNIÓN EUROPEA","TECNICO",52,21
"2526",17839.36,"30",9.77499178082192,201.75,"HOMBRE","NACIONAL","TECNICO",21,29
"2527",1475.36,"6",3.53682191780822,31.3,"HOMBRE","MUNDIAL","TECNICO",39,5
"2528",25863.49,"30",12.4003034246575,203.6,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,29
"2529",26188.74,"22",13.5743191410589,285.41,"MUJER","LOCAL O REGIONAL","TECNICO",31,21
"2530",21805.35,"28",10.4546198630137,254.34,"MUJER","MUNDIAL","TECNICO",11,27
"2531",43000,"28",20.6164383561644,786.28,"HOMBRE","MUNDIAL","MANDO_MEDIO",63,27
"2532",44682.35,"25",21.4230445205479,772.61,"HOMBRE","NACIONAL","MANDO_MEDIO",22,24
"2533",27465.36,"22",14.2360251758608,273.21,"HOMBRE","LOCAL O REGIONAL","TECNICO",13,21
"2534",55479.38,"22",28.7564353942984,1210.46,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",39,21
"2535",35302.7,"22",18.2983265457238,483.35,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",58,21
"2536",14302.31,"22",7.41326693817105,156.03,"MUJER","LOCAL O REGIONAL","TECNICO",57,21
"2537",28685.6,"22",15.2815220700152,367.81,"MUJER","LOCAL O REGIONAL","TECNICO",24,21
"2538",18394.92,"22",9.53457534246575,143.22,"MUJER","LOCAL O REGIONAL","TECNICO",78,21
"2539",22955.18,"30",11.0059082191781,254.22,"HOMBRE","MUNDIAL","TECNICO",49,29
"2540",21497.5,"30",10.3070205479452,216.6,"HOMBRE","MUNDIAL","TECNICO",16,29
"2541",20527,"24",10.6396890040726,284.22,"HOMBRE","NACIONAL","TECNICO",77,23
"2542",16762.1,"23",8.03662328767123,105.59,"HOMBRE","NACIONAL","TECNICO",46,22
"2543",11938.08,"32",5.87049947312961,43.41,"MUJER","MUNDIAL","TECNICO",31,31
"2544",61344.46,"26",30.9597130497477,1298.69,"HOMBRE","NACIONAL","MANDO_MEDIO",19,25
"2545",4577,"30",5.85187214611872,0,"MUJER","LOCAL O REGIONAL","TECNICO",68,29
"2546",80436.78,"29",38.5655794520548,1778.63,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",4,28
"2547",14240.55,"22",7.18701153568854,105.79,"MUJER","NACIONAL","TECNICO",69,21
"2548",24162.52,"22",11.5847698630137,247.1,"HOMBRE","MUNDIAL","TECNICO",26,21
"2549",16465.91,"24",7.89461438356164,151.99,"MUJER","UNIÓN EUROPEA","TECNICO",37,23
"2550",18248.44,"24",8.74925205479452,197.25,"MUJER","UNIÓN EUROPEA","TECNICO",15,23
"2551",41208.6,"30",21.359511292114,602.69,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",26,29
"2552",7635.43,"14",3.95764605701592,26.79,"HOMBRE","LOCAL O REGIONAL","TECNICO",32,13
"2553",24457.2,"22",11.7260547945205,336.6,"HOMBRE","NACIONAL","TECNICO",26,21
"2554",7976.71,"25",15.2978,0,"HOMBRE","MUNDIAL","TECNICO",78,24
"2555",40320.46,"25",19.3317273972603,713.41,"HOMBRE","MUNDIAL","MANDO_MEDIO",18,24
"2556",27988.23,"29",13.4190143835616,354.63,"HOMBRE","MUNDIAL","TECNICO",72,28
"2557",22432.52,"29",10.7553178082192,191.87,"MUJER","MUNDIAL","TECNICO",22,28
"2558",83653.5,"25",42.2187815428983,2499.73,"HOMBRE","MUNDIAL","MANDO_MEDIO",71,24
"2559",48719.21,"22",25.2524598296927,817.76,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",24,21
"2560",70281.26,"22",36.4286427249167,1738.68,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",34,21
"2561",36115.66,"22",18.7197052943354,604.58,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",33,21
"2562",6832.97,"22",6.55216301369863,34.17,"MUJER","LOCAL O REGIONAL","TECNICO",36,21
"2563",16120,"23",7.72876712328767,182,"HOMBRE","NACIONAL","TECNICO",57,22
"2564",8091.73,"10",3.87959657534247,202.46,"HOMBRE","NACIONAL","TECNICO",28,9
"2565",21882,"22",10.4913698630137,218.82,"MUJER","LOCAL O REGIONAL","TECNICO",61,21
"2566",66362.73,"24",31.817747260274,1305.54,"HOMBRE","NACIONAL","MANDO_MEDIO",29,23
"2567",57855.99,"25",27.7391732876712,1542.1,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",73,24
"2568",33020.75,"25",15.8318664383562,398.99,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",7,24
"2569",31330.11,"25",15.0212856164384,385.43,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",34,24
"2570",16883,"30",8.09458904109589,116.89,"MUJER","UNIÓN EUROPEA","TECNICO",50,29
"2571",4997,"30",2.39582191780822,174,"HOMBRE","NACIONAL","TECNICO",75,29
"2572",21773.64,"25",11.2858556090337,202.2,"MUJER","LOCAL O REGIONAL","TECNICO",75,24
"2573",19483.91,"30",9.34160068493151,121.81,"HOMBRE","LOCAL O REGIONAL","TECNICO",76,29
"2574",14164.92,"26",6.7914,154.53,"HOMBRE","LOCAL O REGIONAL","TECNICO",6,25
"2575",8088.27,"25",8.16407930785869,18.14,"MUJER","LOCAL O REGIONAL","TECNICO",3,24
"2576",9470.8,"25",6.05439269406393,10.25,"MUJER","LOCAL O REGIONAL","TECNICO",73,24
"2577",9960.65,"25",10.0540086517664,26.04,"MUJER","LOCAL O REGIONAL","TECNICO",67,24
"2578",10977.02,"25",7.01727305936073,24.27,"MUJER","LOCAL O REGIONAL","TECNICO",53,24
"2579",6048.75,"25",6.10544340302812,13.4,"MUJER","LOCAL O REGIONAL","TECNICO",7,24
"2580",10633,"25",6.37251712328767,7.6,"HOMBRE","LOCAL O REGIONAL","TECNICO",49,24
"2581",49468.76,"25",23.717898630137,725.41,"MUJER","MUNDIAL","MANDO_MEDIO",79,24
"2582",16899.72,"30",8.10260547945206,228.75,"HOMBRE","UNIÓN EUROPEA","TECNICO",36,29
"2583",12205,"30",5.85171232876712,183.08,"HOMBRE","UNIÓN EUROPEA","TECNICO",33,29
"2584",18046,"22",8.65219178082192,176,"MUJER","NACIONAL","TECNICO",55,21
"2585",12737.13,"30",6.10684315068493,51.82,"HOMBRE","LOCAL O REGIONAL","TECNICO",65,29
"2586",47975.63,"25",24.2126467195386,860.54,"HOMBRE","MUNDIAL","MANDO_MEDIO",26,24
"2587",4055.64,"22",12.9632328767123,0,"MUJER","NACIONAL","TECNICO",51,21
"2588",15539.64,"22",8.05460792299148,159.35,"MUJER","NACIONAL","TECNICO",36,21
"2589",4946.28,"22",15.8100273972603,0,"HOMBRE","NACIONAL","TECNICO",58,21
"2590",32394.03,"22",16.7906856719733,445.63,"MUJER","NACIONAL","MANDO_MEDIO",38,21
"2591",24128.15,"22",12.5062606442059,240.46,"HOMBRE","NACIONAL","TECNICO",11,21
"2592",21942.7,"22",11.3734838948538,303.82,"MUJER","LOCAL O REGIONAL","TECNICO",67,21
"2593",20661.68,"22",10.7094972232506,286.08,"MUJER","LOCAL O REGIONAL","TECNICO",23,21
"2594",20512.38,"22",10.6321110699741,176.37,"MUJER","LOCAL O REGIONAL","TECNICO",21,21
"2595",61154.11,"22",31.6977985931137,1319.11,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",54,21
"2596",21480,"21",10.2986301369863,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",47,20
"2597",2309.67,"18",5.5368801369863,4.91,"MUJER","NACIONAL","TECNICO",48,17
"2598",2060.45,"18",5.64506849315068,4.29,"MUJER","NACIONAL","TECNICO",26,17
"2599",21004.72,"22",10.8873039614957,343.71,"MUJER","NACIONAL","TECNICO",30,21
"2600",14725.22,"22",7.6324724176231,113.9,"MUJER","NACIONAL","TECNICO",55,21
"2601",28000,"22",13.4246575342466,280,"HOMBRE","MUNDIAL","TECNICO",5,21
"2602",26612.26,"22",12.759302739726,342.98,"HOMBRE","NACIONAL","TECNICO",55,21
"2603",16301.22,"22",7.81565342465753,136.83,"MUJER","NACIONAL","TECNICO",4,21
"2604",4157.16,"30",3.98631780821918,0,"MUJER","LOCAL O REGIONAL","TECNICO",58,29
"2605",9166.52,"22",5.85987579908676,33.33,"MUJER","MUNDIAL","TECNICO",14,21
"2606",63173.03,"22",32.7442584228064,1480.53,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",51,21
"2607",24523.79,"22",12.711331358756,341.39,"MUJER","LOCAL O REGIONAL","TECNICO",41,21
"2608",17614.86,"22",8.44548082191781,176.54,"HOMBRE","LOCAL O REGIONAL","TECNICO",29,21
"2609",17614.86,"22",8.44548082191781,161.8,"HOMBRE","LOCAL O REGIONAL","TECNICO",15,21
"2610",12454.07,"22",5.97112945205479,55.67,"HOMBRE","NACIONAL","TECNICO",5,21
"2611",22397.16,"22",10.7383643835616,279.96,"HOMBRE","NACIONAL","TECNICO",77,21
"2612",17791.34,"22",8.53009452054794,128.82,"HOMBRE","LOCAL O REGIONAL","TECNICO",54,21
"2613",22052.83,"22",11.7480829528158,223.13,"HOMBRE","NACIONAL","TECNICO",43,21
"2614",35578.56,"22",18.4413121066272,480.27,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",59,21
"2615",31171.08,"22",16.1567982228804,375.18,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",61,21
"2616",18796.73,"22",9.74284413180304,181.97,"MUJER","LOCAL O REGIONAL","TECNICO",64,21
"2617",21205.48,"23",10.9913631988153,317.51,"MUJER","LOCAL O REGIONAL","TECNICO",6,22
"2618",26816.34,"22",12.8571493150685,332.55,"HOMBRE","MUNDIAL","TECNICO",62,21
"2619",11170.08,"30",14.2813808219178,68.2,"MUJER","LOCAL O REGIONAL","TECNICO",31,29
"2620",52942.69,"25",27.4416016290263,1065.61,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",9,24
"2621",9274,"17",4.44643835616438,23.79,"HOMBRE","UNIÓN EUROPEA","TECNICO",80,16
"2622",68820.91,"22",35.6717045538689,1497.49,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",24,21
"2623",37492.5,"22",19.4333580155498,533.29,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",15,21
"2624",13638.25,"22",6.88303893294881,116.11,"HOMBRE","NACIONAL","TECNICO",51,21
"2625",23561.59,"30",11.296652739726,248.02,"HOMBRE","MUNDIAL","TECNICO",31,29
"2626",13826.29,"22",10.6064690410959,25.87,"MUJER","LOCAL O REGIONAL","TECNICO",79,21
"2627",14341.46,"29",6.87604246575342,85.27,"HOMBRE","LOCAL O REGIONAL","TECNICO",54,28
"2628",20964.34,"24",10.051395890411,201.12,"MUJER","NACIONAL","TECNICO",22,23
"2629",14132.03,"22",7.3250062939652,74.18,"HOMBRE","LOCAL O REGIONAL","TECNICO",1,21
"2630",22348.26,"22",10.7149191780822,246.54,"HOMBRE","LOCAL O REGIONAL","TECNICO",14,21
"2631",32619.54,"20",15.6395054794521,511.64,"HOMBRE","NACIONAL","MANDO_MEDIO",51,19
"2632",33432.02,"24",18.3189150684932,398.24,"MUJER","NACIONAL","MANDO_MEDIO",73,23
"2633",31800.91,"25",16.4832558311736,435.06,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",15,24
"2634",23944.3,"22",11.4801438356164,260.86,"HOMBRE","MUNDIAL","TECNICO",28,21
"2635",22063.77,"22",11.4362376897445,243.62,"MUJER","LOCAL O REGIONAL","TECNICO",46,21
"2636",22191.27,"22",12.5172352941176,174.7,"MUJER","NACIONAL","TECNICO",24,21
"2637",28114.23,"22",15.8581474617244,364.64,"HOMBRE","NACIONAL","TECNICO",37,21
"2638",26637.5,"22",12.771404109589,339.05,"HOMBRE","MUNDIAL","TECNICO",27,21
"2639",22840.22,"23",10.9507904109589,279.63,"HOMBRE","NACIONAL","TECNICO",79,22
"2640",18994.57,"23",9.10698561643836,169.69,"HOMBRE","NACIONAL","TECNICO",25,22
"2641",13865.26,"25",6.64772739726027,182.6,"MUJER","LOCAL O REGIONAL","TECNICO",32,24
"2642",13811.16,"26",6.62178904109589,71.46,"MUJER","NACIONAL","TECNICO",77,25
"2643",3614.17,"6",1.73282123287671,22.58,"MUJER","LOCAL O REGIONAL","TECNICO",73,5
"2644",21890,"22",10.4952054794521,257,"HOMBRE","NACIONAL","TECNICO",5,21
"2645",34900.51,"21",19.1235671232877,506.86,"HOMBRE","MUNDIAL","MANDO_MEDIO",40,20
"2646",44010.81,"23",20.5864129635817,723.61,"HOMBRE","NACIONAL","MANDO_MEDIO",60,22
"2647",19565.19,"22",10.14115734913,125.93,"MUJER","NACIONAL","TECNICO",44,21
"2648",60623.62,"23",29.0661191780822,1174.82,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",32,22
"2649",52665.56,"23",25.2506109589041,912.23,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",70,22
"2650",16705.56,"22",8.00951506849315,130.07,"HOMBRE","NACIONAL","TECNICO",6,21
"2651",19933.58,"22",9.55719589041096,217.25,"HOMBRE","LOCAL O REGIONAL","TECNICO",10,21
"2652",14692.59,"22",7.04439246575342,270.63,"HOMBRE","LOCAL O REGIONAL","TECNICO",44,21
"2653",16309.91,"22",7.8198198630137,140.52,"HOMBRE","NACIONAL","TECNICO",24,21
"2654",23907.43,"22",11.4624664383562,284,"HOMBRE","LOCAL O REGIONAL","TECNICO",67,21
"2655",17344.29,"30",8.31575547945205,50.52,"MUJER","LOCAL O REGIONAL","TECNICO",40,29
"2656",18855.02,"28",9.04007808219178,161.24,"HOMBRE","NACIONAL","TECNICO",60,27
"2657",12100.96,"30",7.73577351598173,0,"MUJER","LOCAL O REGIONAL","TECNICO",53,29
"2658",25196.64,"22",12.0805808219178,314.96,"HOMBRE","NACIONAL","TECNICO",67,21
"2659",14894.85,"22",7.14136643835616,152.04,"HOMBRE","NACIONAL","TECNICO",60,21
"2660",83528.29,"22",43.2949300259163,1730.55,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",34,21
"2661",41172.94,"28",21.3410277674935,814.32,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",70,27
"2662",17561.93,"22",8.42010342465753,220.44,"HOMBRE","LOCAL O REGIONAL","TECNICO",53,21
"2663",17747.06,"24",8.50886438356164,47.74,"MUJER","NACIONAL","TECNICO",47,23
"2664",26074.56,"24",12.501501369863,0,"HOMBRE","NACIONAL","TECNICO",36,23
"2665",47886.66,"25",22.9593575342466,831.29,"HOMBRE","NACIONAL","MANDO_MEDIO",7,24
"2666",7202.88,"6",3.54198524762908,0,"HOMBRE","NACIONAL","TECNICO",41,5
"2667",16952.61,"22",8.12796369863014,74.33,"HOMBRE","NACIONAL","TECNICO",80,21
"2668",19879.36,"22",9.5312,210.2,"MUJER","NACIONAL","TECNICO",38,21
"2669",25561.16,"22",12.2553506849315,46.97,"HOMBRE","NACIONAL","TECNICO",5,21
"2670",25659.78,"22",12.3026342465753,316.98,"HOMBRE","NACIONAL","TECNICO",1,21
"2671",31441.25,"23",16.2968345057386,593.14,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",60,22
"2672",31220.66,"23",16.1824968530174,440.63,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",77,22
"2673",18770.54,"22",9.72926915957053,291.85,"MUJER","LOCAL O REGIONAL","TECNICO",43,21
"2674",17413.45,"26",8.34891438356164,100.59,"HOMBRE","LOCAL O REGIONAL","TECNICO",73,25
"2675",13502.31,"22",6.4737102739726,209.01,"HOMBRE","LOCAL O REGIONAL","TECNICO",14,21
"2676",18846.67,"30",9.03607465753424,179.31,"HOMBRE","LOCAL O REGIONAL","TECNICO",30,29
